date,^GSPC
2021-09-14,15.11171507787564
2021-09-15,16.026875498878777
2021-09-16,16.249904069430393
2021-09-17,15.939688535136543
2021-09-20,14.725676158525117
2021-09-21,14.709557654510895
2021-09-22,14.461030780684538
2021-09-23,13.97615012357129
2021-09-24,14.035250154493209
2021-09-27,13.96230853447824
2021-09-28,11.745738236490116
2021-09-29,12.037254247906043
2021-09-30,10.829370461523553
2021-10-01,10.4115893857258
2021-10-04,8.682892794425998
2021-10-05,8.38375335743183
2021-10-06,8.384702388936573
2021-10-07,8.193725965754352
2021-10-08,8.032696372866962
2021-10-11,7.56632359876541
2021-10-12,8.362193878126783
2021-10-13,8.410080972757692
2021-10-14,6.929115628113943
2021-10-15,6.746198416547553
2021-10-18,6.758980479027313
2021-10-19,6.6852221335324
2021-10-20,6.675899456517341
2021-10-21,6.744732855527083
2021-10-22,6.88694653371267
2021-10-25,6.782146117338366
2021-10-26,6.788869556816205
2021-10-27,10.648128107577023
2021-10-28,11.070419389710223
2021-10-29,12.99239586055427
2021-11-01,13.553473003630456
2021-11-02,14.461444260371678
2021-11-03,14.4760972214423
2021-11-04,15.051618019875118
2021-11-05,16.72963057961591
2021-11-08,16.763311842031996
2021-11-09,16.909123290850825
2021-11-10,16.959384583525747
2021-11-11,17.29907866002881
2021-11-12,17.29934303541356
2021-11-15,18.244435896548065
2021-11-16,18.45580089248934
2021-11-17,18.7679964568274
2021-11-18,19.06321806759039
2021-11-19,20.170191294948957
2021-11-22,20.471266042611727
2021-11-23,20.57413351671395
2021-11-24,21.08609713351413
2021-11-26,19.24291963731993
2021-11-29,18.80935150322811
2021-11-30,17.364584641854357
2021-12-01,16.704879112696176
2021-12-02,16.24249341726815
2021-12-03,15.811826567759498
2021-12-06,17.200139972307895
2021-12-07,15.694164609405439
2021-12-08,15.717839216164986
2021-12-09,15.521768487786828
2021-12-10,15.492666994937288
2021-12-13,15.149632519945314
2021-12-14,15.782284321366161
2021-12-15,14.683344590476333
2021-12-16,15.733167936360845
2021-12-17,15.689026254514454
2021-12-20,15.659461445823009
2021-12-21,15.350750568160212
2021-12-22,14.78009508513462
2021-12-23,14.714719522096553
2021-12-27,13.293850094860488
2021-12-28,13.231288302360298
2021-12-29,16.49590588056092
2021-12-30,18.23931973117781
2021-12-31,18.53630618476137
2022-01-03,18.741600836424375
2022-01-04,20.292951271110184
2022-01-05,19.580327829939527
2022-01-06,19.583860829871625
2022-01-07,19.905738770689272
2022-01-10,20.66579036483215
2022-01-11,21.17316153850937
2022-01-12,21.878535111409466
2022-01-13,21.504040296921215
2022-01-14,22.404559034615918
2022-01-18,21.591493544164237
2022-01-19,22.53839133306394
2022-01-20,22.37159462134066
2022-01-21,21.688702143110557
2022-01-24,22.466129209391436
2022-01-25,22.871395206873746
2022-01-26,24.199129376202503
2022-01-27,24.131827787582484
2022-01-28,23.147929004799344
2022-01-31,23.121965143757325
2022-02-01,22.959469227126416
2022-02-02,22.66477728599253
2022-02-03,23.36914952101032
2022-02-04,23.216785333548714
2022-02-07,25.29613678972663
2022-02-08,25.005899486997947
2022-02-09,24.420737795205923
2022-02-10,23.91394470973676
2022-02-11,24.685581781000703
2022-02-14,26.008231592665144
2022-02-15,25.770064591011156
2022-02-16,26.11452971678253
2022-02-17,24.946317549828294
2022-02-18,25.0126857634985
2022-02-22,25.153016344133572
2022-02-23,24.385005894566355
2022-02-24,24.029585829522
2022-02-25,23.04662899991199
2022-02-28,23.24497536634345
2022-03-01,22.534825101052185
2022-03-02,22.726419876731477
2022-03-03,22.597413180550426
2022-03-04,22.392329506482604
2022-03-07,19.868352878646796
2022-03-08,20.05788772539965
2022-03-09,18.41175312614666
2022-03-10,18.344817041395483
2022-03-11,18.81468700645077
2022-03-14,18.602312990562616
2022-03-15,17.629188122827486
2022-03-16,16.67956241019467
2022-03-17,16.108725757205697
2022-03-18,16.572554812386098
2022-03-21,16.573271576380513
2022-03-22,16.804074132732996
2022-03-23,18.877744860430184
2022-03-24,18.168582087136
2022-03-25,20.057637575758942
2022-03-28,19.77963220111613
2022-03-29,21.449818181447615
2022-03-30,24.354899605210402
2022-03-31,24.30677817529935
2022-04-01,24.367076324637882
2022-04-04,26.715544583543416
2022-04-05,28.952041330401425
2022-04-06,28.886937921781403
2022-04-07,30.346251251483547
2022-04-08,30.462578967459088
2022-04-11,30.442805549251695
2022-04-12,30.469561364576514
2022-04-13,31.60438066840617
2022-04-14,31.487974765395286
2022-04-18,32.58020471845273
2022-04-19,34.27980512831524
2022-04-20,34.221786177296735
2022-04-21,34.147540756135314
2022-04-22,34.092198626265315
2022-04-25,33.962213800073634
2022-04-26,33.05261594001407
2022-04-27,33.89809650186014
2022-04-28,33.897660842625335
2022-04-29,31.425342043485305
2022-05-02,31.457790745737412
2022-05-03,32.08920535433847
2022-05-04,30.698255041254562
2022-05-05,28.103840138707238
2022-05-06,28.227737201374424
2022-05-09,25.939880202389237
2022-05-10,27.400304796647884
2022-05-11,28.73441839591569
2022-05-12,31.77497386330932
2022-05-13,30.35464708272227
2022-05-16,30.988652414984024
2022-05-17,31.547544397482856
2022-05-18,28.759249964042077
2022-05-19,30.24345357151676
2022-05-20,30.23653551552521
2022-05-23,29.64086371178259
2022-05-24,31.569966630338346
2022-05-25,31.37810774102869
2022-05-26,31.124128420656355
2022-05-27,29.52290688715069
2022-05-31,29.55955423599168
2022-06-01,29.959026916452004
2022-06-02,28.986600216917648
2022-06-03,28.739382973686535
2022-06-06,29.343020734600284
2022-06-07,29.02402401810352
2022-06-08,29.050152215627435
2022-06-09,28.142762189192005
2022-06-10,26.383260164432855
2022-06-13,22.4386734938589
2022-06-14,23.263590560016258
2022-06-15,23.015773310905328
2022-06-16,21.356111871275868
2022-06-17,21.36845191717551
2022-06-21,20.166896062389394
2022-06-22,20.567503450521542
2022-06-23,20.41137901773038
2022-06-24,18.19453793415098
2022-06-27,20.202175939683684
2022-06-28,18.86414543536148
2022-06-29,19.189697482236827
2022-06-30,18.806045444486628
2022-07-01,19.000957196796243
2022-07-05,19.459188318626026
2022-07-06,19.525607068084796
2022-07-07,19.16607470067658
2022-07-08,19.176514759538712
2022-07-11,18.64104946999367
2022-07-12,19.040149680806774
2022-07-13,18.857009629534506
2022-07-14,19.095365226475117
2022-07-15,18.483232139698412
2022-07-18,17.87252663171634
2022-07-19,16.54369489234205
2022-07-20,16.536995112929514
2022-07-21,17.348380101162338
2022-07-22,18.872172291991376
2022-07-25,18.93028580245895
2022-07-26,18.281226337153523
2022-07-27,16.78609581957689
2022-07-28,20.54922399756977
2022-07-29,19.983199027290713
2022-08-01,20.272747787471648
2022-08-02,20.313777556139122
2022-08-03,19.42697910854546
2022-08-04,19.642708077196776
2022-08-05,19.64462518054506
2022-08-08,20.94738787643642
2022-08-09,21.128404566056343
2022-08-10,20.42525242688274
2022-08-11,20.856481143821743
2022-08-12,24.580993047350162
2022-08-15,24.558023999773525
2022-08-16,24.583806412901854
2022-08-17,24.583074547105177
2022-08-18,24.79584315771065
2022-08-19,24.731041899233258
2022-08-22,24.391346855794453
2022-08-23,24.424105262767494
2022-08-24,24.660828319227754
2022-08-25,23.66549369864643
2022-08-26,21.447303169333644
2022-08-29,23.055213043950722
2022-08-30,23.726695858267117
2022-08-31,23.998537933755053
2022-09-01,26.087877419693307
2022-09-02,28.41241245593619
2022-09-06,28.39887039957557
2022-09-07,27.60931127295203
2022-09-08,28.73170537566016
2022-09-09,27.829839283466406
2022-09-12,27.20067271013815
2022-09-13,23.487470480990577
2022-09-14,25.599972120959265
2022-09-15,26.446297764224997
2022-09-16,28.395549808230726
2022-09-19,28.62483658046278
2022-09-20,28.483987527645855
2022-09-21,28.03634631175521
2022-09-22,29.204971455126177
2022-09-23,28.771729981861142
2022-09-26,28.877871272207955
2022-09-27,29.044348961016453
2022-09-28,28.48811414214523
2022-09-29,28.342898624802228
2022-09-30,27.831482580722856
2022-10-03,26.767666201239294
2022-10-04,26.37945592488827
2022-10-05,26.61447359681069
2022-10-06,26.822532945106897
2022-10-07,24.850079123033066
2022-10-10,24.621868516680752
2022-10-11,25.79153479992764
2022-10-12,31.321316929186004
2022-10-13,30.449105379633878
2022-10-14,29.12975923256611
2022-10-17,28.123693816947615
2022-10-18,28.289799675220443
2022-10-19,28.16214294507619
2022-10-20,27.872742239464998
2022-10-21,27.033470571973172
2022-10-24,27.112843470272157
2022-10-25,26.693660533310172
2022-10-26,26.48920978513201
2022-10-27,27.06711386507619
2022-10-28,25.824109175591236
2022-10-31,27.598430851961936
2022-11-01,27.523453554724842
2022-11-02,25.638934367993883
2022-11-03,26.28548146662769
2022-11-04,26.72051457161697
2022-11-07,26.611634394606863
2022-11-08,26.656197163779893
2022-11-09,25.59426185017651
2022-11-10,18.08933457140957
2022-11-11,17.98298347257398
2022-11-14,17.82125810222394
2022-11-15,19.630671388113736
2022-11-16,19.78928750522701
2022-11-17,19.964108337614434
2022-11-18,19.85699529089448
2022-11-21,20.640061449013054
2022-11-22,20.46755579158856
2022-11-23,20.46525179045704
2022-11-25,20.462299970980048
2022-11-28,20.214469369728256
2022-11-29,21.319077087552955
2022-11-30,17.908878915622704
2022-12-01,17.897145369866212
2022-12-02,18.260856346421235
2022-12-05,17.709586771251747
2022-12-06,19.10199035498296
2022-12-07,19.096343386361365
2022-12-08,19.068744150783694
2022-12-09,19.431412039131953
2022-12-12,18.81946116234789
2022-12-13,18.692049685265157
2022-12-14,18.585471532191676
2022-12-15,17.197156786788074
2022-12-16,16.938429496082524
2022-12-19,17.669691651775814
2022-12-20,17.994995541551344
2022-12-21,17.446754303134767
2022-12-22,16.443831605279893
2022-12-23,16.673522060155182
2022-12-27,16.497521853762258
2022-12-28,16.610504938949973
2022-12-29,16.331952184194453
2022-12-30,16.42024273493815
2023-01-03,16.6330344423322
2023-01-04,17.33190207641842
2023-01-05,16.821664306249044
2023-01-06,15.73972267205519
2023-01-09,16.46129139032325
2023-01-10,16.852194513466465
2023-01-11,16.38717467207349
2023-01-12,16.737716721201195
2023-01-13,16.732955997545897
2023-01-17,16.68405608430651
2023-01-18,16.45597811543707
2023-01-19,16.181699733488603
2023-01-20,16.77063227968389
2023-01-23,16.245319755882907
2023-01-24,16.361776092563392
2023-01-25,16.764514646419304
2023-01-26,16.299317867531563
2023-01-27,16.26578795548254
2023-01-30,15.748347973926712
2023-01-31,15.062761792865723
2023-02-01,15.716247989458918
2023-02-02,14.699061076323424
2023-02-03,15.178571327657837
2023-02-06,15.128641339951718
2023-02-07,15.329610518039715
2023-02-08,15.606727809546006
2023-02-09,15.469168176603839
2023-02-10,16.757087992091574
2023-02-13,16.099500418977286
2023-02-14,17.56343014385287
2023-02-15,17.737149080002133
2023-02-16,17.685890173063843
2023-02-17,18.37951139439707
2023-02-21,17.934102005033623
2023-02-22,17.976257415087694
2023-02-23,17.989169814932087
2023-02-24,17.6191223591904
2023-02-27,17.59362120001152
2023-02-28,18.230470325623667
2023-03-01,18.197709709894884
2023-03-02,18.642843098043397
2023-03-03,17.90835354527472
2023-03-06,18.05993248510459
2023-03-07,17.14322208408283
2023-03-08,17.162496872394527
2023-03-09,15.557933920606331
2023-03-10,14.341705486654464
2023-03-13,14.473418179175662
2023-03-14,14.138621408189541
2023-03-15,13.812286871624577
2023-03-16,12.772348601906852
2023-03-17,11.838595477635074
2023-03-20,11.66572099349754
2023-03-21,11.349942738872862
2023-03-22,9.263254519486418
2023-03-23,9.273487107597548
2023-03-24,11.103171193367311
2023-03-27,11.237190271287718
2023-03-28,12.873479399355897
2023-03-29,12.317560397722847
2023-03-30,12.245442954560431
2023-03-31,12.083369363660717
2023-04-03,12.253035051991182
2023-04-04,12.342533442868442
2023-04-05,13.913684471084151
2023-04-06,13.869650109421979
2023-04-10,13.973112174743177
2023-04-11,14.053998193994122
2023-04-12,13.981231891890294
2023-04-13,13.201408429874778
2023-04-14,13.229028218421321
2023-04-17,13.348771416933063
2023-04-18,14.010762799941412
2023-04-19,14.380162630188215
2023-04-20,14.208203923555631
2023-04-21,14.209298278287644
2023-04-24,14.800154641478338
2023-04-25,13.89907808298321
2023-04-26,14.083438745174442
2023-04-27,13.181501228952492
2023-04-28,12.903125927020682
2023-05-01,13.099528862576518
2023-05-02,12.771076988304708
2023-05-03,13.194622938245345
2023-05-04,12.843225518704504
2023-05-05,11.474355776103664
2023-05-08,11.62586577615762
2023-05-09,11.516599816833581
2023-05-10,11.483386560927997
2023-05-11,11.687326042488923
2023-05-12,11.698026510813673
2023-05-15,11.716636864532083
2023-05-16,11.670191998934394
2023-05-17,11.516321673072065
2023-05-18,11.535601100540365
2023-05-19,11.757373754644414
2023-05-22,11.754007370208305
2023-05-23,11.294840563452592
2023-05-24,11.029144530276211
2023-05-25,11.258152360660011
2023-05-26,10.631686782133382
2023-05-30,10.643897047711365
2023-05-31,10.748168143221935
2023-06-01,10.470508424151234
2023-06-02,9.639229689770092
2023-06-05,10.1418498375418
2023-06-06,10.248040628295321
2023-06-07,10.084629284877972
2023-06-08,10.11805881589144
2023-06-09,10.312838935998665
2023-06-12,10.240504534090618
2023-06-13,10.11390747747541
2023-06-14,10.143951226997096
2023-06-15,9.625815627955497
2023-06-16,9.452490961343821
2023-06-20,9.650234875235228
2023-06-21,9.342024118924826
2023-06-22,9.350845191690494
2023-06-23,8.6863696351644
2023-06-26,8.380545292003399
2023-06-27,8.286320821326632
2023-06-28,8.708601619986913
2023-06-29,8.671530866429643
2023-06-30,7.979654397373463
2023-07-03,9.574940273469029
2023-07-05,9.596785663216814
2023-07-06,9.34094275385354
2023-07-07,9.665182697350943
2023-07-10,9.839136471487587
2023-07-11,9.98010847156493
2023-07-12,9.642729834558786
2023-07-13,9.139795483624463
2023-07-14,9.38634390956227
2023-07-17,10.05794993699686
2023-07-18,9.871235719278774
2023-07-19,9.980428819851907
2023-07-20,9.850685606667078
2023-07-21,10.276021708834218
2023-07-24,10.087313310066866
2023-07-25,10.919072376730334
2023-07-26,11.6869536456629
2023-07-27,11.94486829371964
2023-07-28,11.579133048701115
2023-07-31,12.809054134128935
2023-08-01,12.89699359228045
2023-08-02,11.970141788385304
2023-08-03,11.950904929886462
2023-08-04,11.892989415606001
2023-08-07,11.692414853559006
2023-08-08,11.657677243576062
2023-08-09,11.425256025748459
2023-08-10,11.666787386756267
2023-08-11,11.839902357064181
2023-08-14,11.665653063449987
2023-08-15,11.258357290132036
2023-08-16,11.792864541692513
2023-08-17,11.406070737672174
2023-08-18,11.450295777452164
2023-08-21,11.752226714186502
2023-08-22,13.059599950723918
2023-08-23,12.363373886999662
2023-08-24,11.63975575518052
2023-08-25,12.349477936028924
2023-08-28,12.049314486781602
2023-08-29,10.919008117448207
2023-08-30,10.701399220197622
2023-08-31,10.734041628779202
2023-09-01,11.319052365726252
2023-09-05,11.95253420927008
2023-09-06,11.846988914706126
2023-09-07,12.79146731970338
2023-09-08,13.042182270874392
2023-09-11,12.935454804379706
2023-09-12,12.97814639697876
2023-09-13,13.081119647302893
2023-09-14,12.650628132636713
2023-09-15,12.76852312012948
2023-09-18,12.759152477627914
2023-09-19,13.48685116505816
2023-09-20,13.421405965083554
2023-09-21,12.927793310045946
2023-09-22,12.922855200149213
2023-09-25,13.131805942093935
2023-09-26,13.079186881568235
2023-09-27,13.60299003074464
2023-09-28,13.369238656081617
2023-09-29,14.21610963698226
2023-10-02,14.467050680424565
2023-10-03,14.208686426140261
2023-10-04,15.38569315523261
2023-10-05,15.65978337639116
2023-10-06,15.179627142339694
2023-10-09,15.064391402154968
2023-10-10,14.968328373368836
2023-10-11,15.164183523131536
2023-10-12,15.943363107045922
2023-10-13,15.818646053871415
2023-10-16,16.699715837864108
2023-10-17,16.69201399825741
2023-10-18,15.79335132031028
2023-10-19,15.32165644695214
2023-10-20,14.35477390986197
2023-10-23,14.37056653330209
2023-10-24,14.308206091475059
2023-10-25,12.82403600776211
2023-10-26,11.675472322297866
2023-10-27,11.25624687676032
2023-10-30,11.111985069515182
2023-10-31,11.082075948884272
2023-11-01,10.860696192934546
2023-11-02,9.878016916663118
2023-11-03,9.6313236775521
2023-11-06,9.863841205032891
2023-11-07,10.076930241973841
2023-11-08,10.087350358818133
2023-11-09,9.348559385543915
2023-11-10,8.192104089162994
2023-11-13,8.956972136585424
2023-11-14,6.868966215199984
2023-11-15,6.915255337439512
2023-11-16,6.947950097153939
2023-11-17,7.03551625973544
2023-11-20,9.048191916117238
2023-11-21,9.427390019435425
2023-11-22,9.402615968113185
2023-11-24,9.417074734385585
2023-11-27,9.30120564262069
2023-11-28,9.314985672631398
2023-11-29,9.420748550214919
2023-11-30,
2023-12-01,
2023-12-04,
2023-12-05,
2023-12-06,
2023-12-07,
2023-12-08,
2023-12-11,
2023-12-12,
2023-12-13,
2023-12-14,
2023-12-15,
2023-12-18,
2023-12-19,
2023-12-20,
2023-12-21,
2023-12-22,
2023-12-26,
2023-12-27,
2023-12-28,
2023-12-29,
